day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,price_diff,price_diff_pct,future_diff
-2,692500,TOMATOES,4990,5,4988,18,,,5003,5,5004,18,,,4996.5,0.0,35.0,0.007054318250529157,-35.0
-1,692500,TOMATOES,4955,9,4954,15,,,4968,9,4970,15,,,4961.5,0.0,-35.0,-0.007004903432402676,35.0
-2,692600,TOMATOES,4990,5,4988,23,,,5003,5,5004,23,,,4996.5,0.0,35.0,0.007054318250529157,-34.0
-1,692600,TOMATOES,4956,10,4954,15,,,4969,10,4970,15,,,4962.5,0.0,-34.0,-0.006804763334333996,33.5
-2,692700,TOMATOES,4989,5,4988,18,,,5003,5,5004,18,,,4996.0,0.0,33.5,0.0067506297229218415,-34.0
-1,692700,TOMATOES,4955,9,4954,15,,,4969,9,4970,15,,,4962.0,0.0,-34.0,-0.006805444355484358,37.0
-2,692800,TOMATOES,4996,12,4989,9,4988.0,19.0,5002,9,5004,19,,,4999.0,0.0,37.0,0.0074566706972993835,-37.5
-1,692800,TOMATOES,4955,6,4954,17,,,4968,6,4970,17,,,4961.5,0.0,-37.5,-0.007501500300060027,35.0
-2,692900,TOMATOES,4990,7,4988,15,,,5003,7,5004,15,,,4996.5,0.0,35.0,0.007054318250529157,-35.0
-1,692900,TOMATOES,4955,6,4954,25,,,4968,6,4970,25,,,4961.5,0.0,-35.0,-0.007004903432402676,34.0
-2,693000,TOMATOES,4989,6,4988,21,,,5002,6,5004,21,,,4995.5,0.0,34.0,0.006852766300514013,-35.0
-1,693000,TOMATOES,4954,8,4953,20,,,4967,8,4969,20,,,4960.5,0.0,-35.0,-0.007006305675107627,35.0
-2,693100,TOMATOES,4989,7,4988,25,,,5002,7,5004,25,,,4995.5,0.0,35.0,0.007055740348755224,-35.0
-1,693100,TOMATOES,4954,7,4953,23,,,4967,7,4968,23,,,4960.5,0.0,-35.0,-0.007006305675107627,35.5
-2,693200,TOMATOES,4989,7,4988,18,,,5003,7,5004,18,,,4996.0,0.0,35.5,0.007156536639451705,-35.5
-1,693200,TOMATOES,4954,8,4953,24,,,4967,8,4969,24,,,4960.5,0.0,-35.5,-0.007105684547638158,35.5
-2,693300,TOMATOES,4989,7,4988,16,,,5003,7,5004,16,,,4996.0,0.0,35.5,0.007156536639451705,-36.0
-1,693300,TOMATOES,4953,10,4952,22,,,4967,10,4968,22,,,4960.0,0.0,-36.0,-0.007205764611689314,36.0
-2,693400,TOMATOES,4989,5,4988,19,,,5003,5,5004,19,,,4996.0,0.0,36.0,0.007258064516129092,-36.5
-1,693400,TOMATOES,4953,5,4952,25,,,4966,5,4968,25,,,4959.5,0.0,-36.5,-0.00730584467574058,36.5
-2,693500,TOMATOES,4989,7,4988,15,,,5003,7,5004,15,,,4996.0,0.0,36.5,0.007359612864199949,-36.0
-1,693500,TOMATOES,4953,8,4952,22,,,4967,8,4968,22,,,4960.0,0.0,-36.0,-0.007205764611689314,37.0
-2,693600,TOMATOES,4990,9,4989,18,,,5004,9,5005,18,,,4997.0,0.0,37.0,0.0074596774193549376,-36.5
-1,693600,TOMATOES,4954,8,4952,22,,,4967,8,4968,22,,,4960.5,0.0,-36.5,-0.007304382629577777,36.5
-2,693700,TOMATOES,4990,9,4989,21,,,5004,9,5005,21,,,4997.0,0.0,36.5,0.007358129220844667,-36.0
-1,693700,TOMATOES,4954,9,4953,25,,,4968,9,4969,25,,,4961.0,0.0,-36.0,-0.007204322593556078,35.5
-2,693800,TOMATOES,4990,10,4989,22,,,5003,10,5005,22,,,4996.5,0.0,35.5,0.007155815359806583,-35.0
-1,693800,TOMATOES,4955,8,4954,22,,,4968,8,4970,22,,,4961.5,0.0,-35.0,-0.007004903432402676,36.0
-2,693900,TOMATOES,4991,8,4989,24,,,5004,8,5005,24,,,4997.5,0.0,36.0,0.007255870200544301,-36.0
-1,693900,TOMATOES,4955,6,4954,19,,,4968,6,4970,19,,,4961.5,0.0,-36.0,-0.0072036018009004055,36.0
-2,694000,TOMATOES,4991,9,4990,17,,,5004,9,5006,17,,,4997.5,0.0,36.0,0.007255870200544301,-35.5
-1,694000,TOMATOES,4955,7,4954,24,,,4969,7,4970,24,,,4962.0,0.0,-35.5,-0.007103551775887951,35.5
-2,694100,TOMATOES,4991,8,4990,19,,,5004,8,5006,19,,,4997.5,0.0,35.5,0.007154373236598177,-36.0
-1,694100,TOMATOES,4955,10,4954,21,,,4968,10,4970,21,,,4961.5,0.0,-36.0,-0.0072036018009004055,35.5
-2,694200,TOMATOES,4990,6,4989,20,,,5004,6,5005,20,,,4997.0,0.0,35.5,0.007155094225536729,-38.0
-1,694200,TOMATOES,4955,8,4954,25,,,4963,3,4969,8,4970.0,25.0,4959.0,0.0,-38.0,-0.0076045627376425395,37.5
-2,694300,TOMATOES,4990,9,4989,25,,,5003,9,5005,25,,,4996.5,0.0,37.5,0.007562008469449433,-31.5
-1,694300,TOMATOES,4961,4,4955,10,4954.0,18.0,4969,10,4970,18,,,4965.0,0.0,-31.5,-0.006304413089162408,32.0
-2,694400,TOMATOES,4990,7,4989,25,,,5004,7,5005,25,,,4997.0,0.0,32.0,0.00644511581067464,-34.0
-1,694400,TOMATOES,4956,8,4955,25,,,4970,8,4971,25,,,4963.0,0.0,-34.0,-0.006804082449469728,34.0
-2,694500,TOMATOES,4990,5,4989,20,,,5004,5,5005,20,,,4997.0,0.0,34.0,0.00685069514406611,-33.5
-1,694500,TOMATOES,4957,10,4955,19,,,4970,10,4971,19,,,4963.5,0.0,-33.5,-0.00670402241344803,33.5
-2,694600,TOMATOES,4990,8,4989,23,,,5004,8,5005,23,,,4997.0,0.0,33.5,0.006749269668580693,-34.5
-1,694600,TOMATOES,4956,9,4955,19,,,4969,9,4971,19,,,4962.5,0.0,-34.5,-0.006904142485491316,35.0
-2,694700,TOMATOES,4991,6,4989,23,,,5004,6,5005,23,,,4997.5,0.0,35.0,0.007052896725440849,-35.0
-1,694700,TOMATOES,4956,6,4954,24,,,4969,6,4970,24,,,4962.5,0.0,-35.0,-0.007003501750875385,35.0
-2,694800,TOMATOES,4991,9,4989,16,,,5004,9,5005,16,,,4997.5,0.0,35.0,0.007052896725440849,-35.5
-1,694800,TOMATOES,4955,8,4954,16,,,4969,8,4970,16,,,4962.0,0.0,-35.5,-0.007103551775887951,35.0
-2,694900,TOMATOES,4990,8,4989,25,,,5004,8,5005,25,,,4997.0,0.0,35.0,0.007053607416364294,-34.5
-1,694900,TOMATOES,4956,8,4955,19,,,4969,8,4971,19,,,4962.5,0.0,-34.5,-0.006904142485491316,35.5
-2,695000,TOMATOES,4991,9,4990,16,,,5005,9,5006,16,,,4998.0,0.0,35.5,0.007153652392947185,-36.5
-1,695000,TOMATOES,4955,10,4954,24,,,4968,10,4970,24,,,4961.5,0.0,-36.5,-0.0073029211684674245,36.0
-2,695100,TOMATOES,4991,9,4989,20,,,5004,9,5005,20,,,4997.5,0.0,36.0,0.007255870200544301,-36.5
-1,695100,TOMATOES,4954,6,4953,24,,,4968,6,4969,24,,,4961.0,0.0,-36.5,-0.007303651825912971,35.0
-2,695200,TOMATOES,4989,9,4988,18,,,5003,9,5004,18,,,4996.0,0.0,35.0,0.007055029227978293,-35.5
-1,695200,TOMATOES,4954,10,4953,25,,,4967,10,4969,25,,,4960.5,0.0,-35.5,-0.007105684547638158,35.0
-2,695300,TOMATOES,4989,8,4988,23,,,5002,8,5004,23,,,4995.5,0.0,35.0,0.007055740348755224,-31.5
-1,695300,TOMATOES,4961,8,4954,5,4953.0,17.0,4967,5,4969,17,,,4964.0,0.0,-31.5,-0.006305675107596831,32.0
-2,695400,TOMATOES,4989,9,4988,24,,,5003,9,5004,24,,,4996.0,0.0,32.0,0.006446414182111226,-35.5
-1,695400,TOMATOES,4954,5,4952,23,,,4967,5,4968,23,,,4960.5,0.0,-35.5,-0.007105684547638158,36.0
-2,695500,TOMATOES,4990,7,4989,24,,,5003,7,5005,24,,,4996.5,0.0,36.0,0.007257332930148186,-36.0
-1,695500,TOMATOES,4954,5,4952,17,,,4967,5,4968,17,,,4960.5,0.0,-36.0,-0.007205043530471356,35.5
-2,695600,TOMATOES,4989,6,4988,16,,,5003,6,5004,16,,,4996.0,0.0,35.5,0.007156536639451705,-36.0
-1,695600,TOMATOES,4953,9,4952,24,,,4967,9,4968,24,,,4960.0,0.0,-36.0,-0.007205764611689314,35.5
-2,695700,TOMATOES,4989,5,4987,25,,,5002,5,5003,25,,,4995.5,0.0,35.5,0.007157258064516059,-35.5
-1,695700,TOMATOES,4953,7,4952,25,,,4967,7,4968,25,,,4960.0,0.0,-35.5,-0.00710639575618055,36.5
-2,695800,TOMATOES,4990,7,4988,15,,,5003,7,5004,15,,,4996.5,0.0,36.5,0.007358870967741904,-36.0
-1,695800,TOMATOES,4954,6,4953,25,,,4967,6,4969,25,,,4960.5,0.0,-36.0,-0.007205043530471356,36.5
-2,695900,TOMATOES,4990,5,4989,15,,,5004,5,5005,15,,,4997.0,0.0,36.5,0.007358129220844667,-35.5
-1,695900,TOMATOES,4955,6,4953,18,,,4968,6,4969,18,,,4961.5,0.0,-35.5,-0.007104262557534491,35.5
-2,696000,TOMATOES,4990,6,4989,17,,,5004,6,5005,17,,,4997.0,0.0,35.5,0.007155094225536729,-35.5
-1,696000,TOMATOES,4955,9,4954,23,,,4968,9,4970,23,,,4961.5,0.0,-35.5,-0.007104262557534491,35.5
-2,696100,TOMATOES,4990,7,4989,17,,,5004,7,5005,17,,,4997.0,0.0,35.5,0.007155094225536729,-34.5
-1,696100,TOMATOES,4956,9,4955,16,,,4969,9,4970,16,,,4962.5,0.0,-34.5,-0.006904142485491316,34.5
-2,696200,TOMATOES,4990,6,4989,23,,,5004,6,5005,23,,,4997.0,0.0,34.5,0.006952141057934513,-35.0
-1,696200,TOMATOES,4955,6,4954,20,,,4969,6,4970,20,,,4962.0,0.0,-35.0,-0.007004202521512903,34.5
-2,696300,TOMATOES,4990,6,4988,17,,,5003,6,5004,17,,,4996.5,0.0,34.5,0.006952841596130632,-35.5
-1,696300,TOMATOES,4954,10,4953,15,,,4968,10,4969,15,,,4961.0,0.0,-35.5,-0.007104973481437016,35.5
-2,696400,TOMATOES,4990,10,4988,17,,,5003,10,5004,17,,,4996.5,0.0,35.5,0.007155815359806583,-35.0
-1,696400,TOMATOES,4955,9,4954,22,,,4968,9,4970,22,,,4961.5,0.0,-35.0,-0.007004903432402676,34.0
-2,696500,TOMATOES,4989,10,4988,16,,,5002,10,5004,16,,,4995.5,0.0,34.0,0.006852766300514013,-34.0
-1,696500,TOMATOES,4955,5,4953,19,,,4968,5,4969,19,,,4961.5,0.0,-34.0,-0.006806125512961669,34.0
-2,696600,TOMATOES,4989,9,4988,25,,,5002,9,5004,25,,,4995.5,0.0,34.0,0.006852766300514013,-34.0
-1,696600,TOMATOES,4955,6,4953,23,,,4968,6,4969,23,,,4961.5,0.0,-34.0,-0.006806125512961669,34.5
-2,696700,TOMATOES,4989,6,4988,16,,,5003,6,5004,16,,,4996.0,0.0,34.5,0.006953542275521585,-35.5
-1,696700,TOMATOES,4954,7,4953,17,,,4967,7,4968,17,,,4960.5,0.0,-35.5,-0.007105684547638158,35.5
-2,696800,TOMATOES,4989,7,4988,18,,,5003,7,5004,18,,,4996.0,0.0,35.5,0.007156536639451705,-35.0
-1,696800,TOMATOES,4954,5,4953,23,,,4968,5,4969,23,,,4961.0,0.0,-35.0,-0.007005604483586891,38.0
-2,696900,TOMATOES,4996,11,4989,10,4988.0,19.0,5002,10,5004,19,,,4999.0,0.0,38.0,0.007659746018947811,-37.5
-1,696900,TOMATOES,4955,8,4953,22,,,4968,8,4969,22,,,4961.5,0.0,-37.5,-0.007501500300060027,34.0
-2,697000,TOMATOES,4989,7,4987,18,,,5002,7,5003,18,,,4995.5,0.0,34.0,0.006852766300514013,-34.0
-1,697000,TOMATOES,4955,6,4953,21,,,4968,6,4969,21,,,4961.5,0.0,-34.0,-0.006806125512961669,37.0
-2,697100,TOMATOES,4994,6,4989,5,4988.0,19.0,5003,5,5004,19,,,4998.5,0.0,37.0,0.007457422150559223,-37.0
-1,697100,TOMATOES,4955,7,4954,19,,,4968,7,4970,19,,,4961.5,0.0,-37.0,-0.007402220666199888,31.0
-2,697200,TOMATOES,4989,5,4988,23,,,4996,3,5002,5,5004.0,23.0,4992.5,0.0,31.0,0.00624811045046858,-31.0
-1,697200,TOMATOES,4955,5,4954,15,,,4968,5,4969,15,,,4961.5,0.0,-31.0,-0.006209313970956476,34.0
-2,697300,TOMATOES,4989,6,4988,22,,,5002,6,5004,22,,,4995.5,0.0,34.0,0.006852766300514013,-37.0
-1,697300,TOMATOES,4955,7,4953,18,,,4962,3,4968,7,4969.0,18.0,4958.5,0.0,-37.0,-0.007406665999399431,2.0
-1,697400,TOMATOES,4954,10,4953,17,,,4967,10,4969,17,,,4960.5,0.0,2.0,0.0004033477866289825,35.0
-2,697400,TOMATOES,4989,5,4987,24,,,5002,5,5003,24,,,4995.5,0.0,35.0,0.007055740348755224,-35.5
-1,697500,TOMATOES,4953,9,4952,21,,,4967,9,4968,21,,,4960.0,0.0,-35.5,-0.00710639575618055,31.5
-2,697500,TOMATOES,4989,5,4987,23,,,4994,11,5002,5,5003.0,23.0,4991.5,0.0,31.5,0.0063508064516129,-32.0
-1,697600,TOMATOES,4953,9,4951,16,,,4966,9,4967,16,,,4959.5,0.0,-32.0,-0.006410898527496767,36.5
-2,697600,TOMATOES,4989,5,4988,17,,,5003,5,5004,17,,,4996.0,0.0,36.5,0.007359612864199949,-37.5
-1,697700,TOMATOES,4952,10,4951,23,,,4965,10,4967,23,,,4958.5,0.0,-37.5,-0.007506004803843114,38.0
-2,697700,TOMATOES,4990,10,4989,22,,,5003,10,5005,22,,,4996.5,0.0,38.0,0.007663607945951334,-0.5
-2,697800,TOMATOES,4989,6,4988,15,,,5003,6,5004,15,,,4996.0,0.0,-0.5,-0.0001000700490343398,-36.0
-1,697800,TOMATOES,4953,9,4952,20,,,4967,9,4968,20,,,4960.0,0.0,-36.0,-0.007205764611689314,35.5
-2,697900,TOMATOES,4989,7,4988,20,,,5002,7,5004,20,,,4995.5,0.0,35.5,0.007157258064516059,-36.5
-1,697900,TOMATOES,4952,5,4951,15,,,4966,5,4967,15,,,4959.0,0.0,-36.5,-0.007306575918326508,37.0
-2,698000,TOMATOES,4989,7,4988,21,,,5003,7,5004,21,,,4996.0,0.0,37.0,0.007461181689856877,-36.0
-1,698000,TOMATOES,4953,7,4952,18,,,4967,7,4968,18,,,4960.0,0.0,-36.0,-0.007205764611689314,36.0
-2,698100,TOMATOES,4989,7,4988,22,,,5003,7,5004,22,,,4996.0,0.0,36.0,0.007258064516129092,-37.0
-1,698100,TOMATOES,4952,5,4951,18,,,4966,5,4967,18,,,4959.0,0.0,-37.0,-0.007405924739791847,36.5
-2,698200,TOMATOES,4989,8,4988,25,,,5002,8,5004,25,,,4995.5,0.0,36.5,0.0073603549102641,-36.5
-1,698200,TOMATOES,4952,6,4951,23,,,4966,6,4967,23,,,4959.0,0.0,-36.5,-0.007306575918326508,4.0
-1,698300,TOMATOES,4960,10,4953,6,4952.0,23.0,4966,6,4967,23,,,4963.0,0.0,4.0,0.000806614236741332,32.0
-2,698300,TOMATOES,4988,5,4987,25,,,5002,5,5003,25,,,4995.0,0.0,32.0,0.006447713076768169,0.0
-2,698400,TOMATOES,4988,8,4987,21,,,5002,8,5003,21,,,4995.0,0.0,0.0,0.0,-36.0
-1,698400,TOMATOES,4952,8,4951,25,,,4966,8,4967,25,,,4959.0,0.0,-36.0,-0.007207207207207245,35.5
-2,698500,TOMATOES,4988,10,4987,15,,,5001,10,5003,15,,,4994.5,0.0,35.5,0.007158701351078767,-36.5
-1,698500,TOMATOES,4951,10,4950,22,,,4965,10,4966,22,,,4958.0,0.0,-36.5,-0.007308038842727016,0.0
-1,698600,TOMATOES,4951,5,4950,16,,,4965,5,4966,16,,,4958.0,0.0,0.0,0.0,36.0
-2,698600,TOMATOES,4987,5,4986,17,,,5001,5,5002,17,,,4994.0,0.0,36.0,0.007260992335619276,-35.5
-1,698700,TOMATOES,4952,8,4950,22,,,4965,8,4966,22,,,4958.5,0.0,-35.5,-0.00710853023628355,36.0
-2,698700,TOMATOES,4988,6,4987,20,,,5001,6,5003,20,,,4994.5,0.0,36.0,0.0072602601593223515,-0.5
-2,698800,TOMATOES,4987,7,4986,24,,,5001,7,5002,24,,,4994.0,0.0,-0.5,-0.00010011012113320117,-35.5
-1,698800,TOMATOES,4952,6,4951,19,,,4965,6,4967,19,,,4958.5,0.0,-35.5,-0.00710853023628355,34.5
-2,698900,TOMATOES,4986,10,4985,17,,,5000,10,5001,17,,,4993.0,0.0,34.5,0.00695774931935067,-34.5
-1,698900,TOMATOES,4952,10,4951,17,,,4965,10,4966,17,,,4958.5,0.0,-34.5,-0.006909673542960126,0.0
-1,699000,TOMATOES,4952,10,4950,25,,,4965,10,4966,25,,,4958.5,0.0,0.0,0.0,35.0
-2,699000,TOMATOES,4987,6,4985,24,,,5000,6,5001,24,,,4993.5,0.0,35.0,0.007058586266007971,-35.0
-1,699100,TOMATOES,4952,8,4950,23,,,4965,8,4966,23,,,4958.5,0.0,-35.0,-0.007009111845398985,35.5
-2,699100,TOMATOES,4987,8,4986,21,,,5001,8,5002,21,,,4994.0,0.0,35.5,0.00715942321266505,-36.0
-1,699200,TOMATOES,4951,10,4950,17,,,4965,10,4966,17,,,4958.0,0.0,-36.0,-0.007208650380456594,36.0
-2,699200,TOMATOES,4987,6,4986,23,,,5001,6,5002,23,,,4994.0,0.0,36.0,0.007260992335619276,-39.5
-1,699300,TOMATOES,4951,7,4950,24,,,4958,4,4964,7,4966.0,24.0,4954.5,0.0,-39.5,-0.007909491389667567,39.0
-2,699300,TOMATOES,4987,6,4986,17,,,5000,6,5002,17,,,4993.5,0.0,39.0,0.007871631849833527,0.0
-2,699400,TOMATOES,4987,5,4986,23,,,5000,5,5001,23,,,4993.5,0.0,0.0,0.0,-36.5
-1,699400,TOMATOES,4950,7,4949,25,,,4964,7,4965,25,,,4957.0,0.0,-36.5,-0.007309502353058939,0.5
-1,699500,TOMATOES,4951,10,4950,19,,,4964,10,4965,19,,,4957.5,0.0,0.5,0.00010086746015725012,36.0
-2,699500,TOMATOES,4987,8,4986,15,,,5000,8,5002,15,,,4993.5,0.0,36.0,0.0072617246596067275,-36.0
-1,699600,TOMATOES,4951,6,4950,18,,,4964,6,4966,18,,,4957.5,0.0,-36.0,-0.007209372183838991,36.0
-2,699600,TOMATOES,4987,6,4985,18,,,5000,6,5001,18,,,4993.5,0.0,36.0,0.0072617246596067275,-36.0
-1,699700,TOMATOES,4951,9,4949,24,,,4964,9,4965,24,,,4957.5,0.0,-36.0,-0.007209372183838991,36.0
-2,699700,TOMATOES,4987,9,4986,19,,,5000,9,5002,19,,,4993.5,0.0,36.0,0.0072617246596067275,2.5
-2,699800,TOMATOES,4992,3,4987,9,4986.0,15.0,5000,9,5002,15,,,4996.0,0.0,2.5,0.0005006508460998482,-38.5
-1,699800,TOMATOES,4951,10,4950,25,,,4964,10,4966,25,,,4957.5,0.0,-38.5,-0.007706164931945536,0.0
-1,699900,TOMATOES,4951,6,4949,15,,,4964,6,4965,15,,,4957.5,0.0,0.0,0.0,36.5
-2,699900,TOMATOES,4987,8,4986,16,,,5001,8,5002,16,,,4994.0,0.0,36.5,0.00736258194654571,1.0
-2,700000,TOMATOES,4988,5,4987,25,,,5002,5,5003,25,,,4995.0,0.0,1.0,0.00020024028834608742,-38.0
-1,700000,TOMATOES,4950,10,4949,17,,,4964,10,4965,17,,,4957.0,0.0,-38.0,-0.007607607607607592,41.0
-2,700100,TOMATOES,4995,11,4988,10,4986.0,19.0,5001,10,5002,19,,,4998.0,0.0,41.0,0.008271131732902948,-40.0
-1,700100,TOMATOES,4951,9,4950,16,,,4965,9,4966,16,,,4958.0,0.0,-40.0,-0.00800320128051224,0.5
-1,700200,TOMATOES,4952,6,4951,18,,,4965,6,4967,18,,,4958.5,0.0,0.5,0.00010084711577240668,35.5
-2,700200,TOMATOES,4987,8,4986,24,,,5001,8,5002,24,,,4994.0,0.0,35.5,0.00715942321266505,-1.0
-2,700300,TOMATOES,4986,7,4985,21,,,5000,7,5001,21,,,4993.0,0.0,-1.0,-0.0002002402883459764,-36.0
-1,700300,TOMATOES,4950,7,4949,22,,,4964,7,4965,22,,,4957.0,0.0,-36.0,-0.007210094131784528,34.5
-2,700400,TOMATOES,4985,6,4984,18,,,4998,6,5000,18,,,4991.5,0.0,34.5,0.006959854750857364,-34.0
-1,700400,TOMATOES,4951,7,4949,18,,,4964,7,4965,18,,,4957.5,0.0,-34.0,-0.006811579685465308,0.0
-1,700500,TOMATOES,4951,10,4949,22,,,4964,10,4965,22,,,4957.5,0.0,0.0,0.0,34.5
-2,700500,TOMATOES,4985,6,4984,20,,,4999,6,5000,20,,,4992.0,0.0,34.5,0.0069591527987897805,-35.5
-1,700600,TOMATOES,4950,10,4949,18,,,4963,10,4965,18,,,4956.5,0.0,-35.5,-0.007111378205128194,36.0
-2,700600,TOMATOES,4986,7,4985,22,,,4999,7,5001,22,,,4992.5,0.0,36.0,0.0072631897508321774,0.0
-2,700700,TOMATOES,4986,5,4985,19,,,4999,5,5001,19,,,4992.5,0.0,0.0,0.0,-36.0
-1,700700,TOMATOES,4950,10,4949,24,,,4963,10,4965,24,,,4956.5,0.0,-36.0,-0.007210816224336503,36.5
-2,700800,TOMATOES,4986,9,4985,16,,,5000,9,5001,16,,,4993.0,0.0,36.5,0.007364067386260498,-36.0
-1,700800,TOMATOES,4950,8,4949,23,,,4964,8,4965,23,,,4957.0,0.0,-36.0,-0.007210094131784528,1.5
-1,700900,TOMATOES,4952,7,4950,25,,,4965,7,4966,25,,,4958.5,0.0,1.5,0.0003026023804719724,36.5
-2,700900,TOMATOES,4991,4,4986,9,4984.0,21.0,4999,9,5000,21,,,4995.0,0.0,36.5,0.007361097105979653,-37.0
-1,701000,TOMATOES,4951,7,4950,15,,,4965,7,4966,15,,,4958.0,0.0,-37.0,-0.007407407407407418,30.0
-2,701000,TOMATOES,4985,9,4984,20,,,4991,9,4999,9,5000.0,20.0,4988.0,0.0,30.0,0.006050826946349286,-29.5
-1,701100,TOMATOES,4952,5,4951,17,,,4965,5,4967,17,,,4958.5,0.0,-29.5,-0.005914194065757772,34.5
-2,701100,TOMATOES,4986,9,4985,17,,,5000,9,5001,17,,,4993.0,0.0,34.5,0.00695774931935067,0.0
-2,701200,TOMATOES,4986,5,4985,16,,,5000,5,5001,16,,,4993.0,0.0,0.0,0.0,-34.0
-1,701200,TOMATOES,4952,6,4951,19,,,4966,6,4967,19,,,4959.0,0.0,-34.0,-0.006809533346685326,0.0
-1,701300,TOMATOES,4952,5,4951,23,,,4966,5,4967,23,,,4959.0,0.0,0.0,0.0,34.5
-2,701300,TOMATOES,4987,7,4986,19,,,5000,7,5002,19,,,4993.5,0.0,34.5,0.006957047791893434,-35.0
-1,701400,TOMATOES,4952,7,4951,19,,,4965,7,4967,19,,,4958.5,0.0,-35.0,-0.007009111845398985,35.0
-2,701400,TOMATOES,4987,5,4986,20,,,5000,5,5002,20,,,4993.5,0.0,35.0,0.007058586266007971,-34.5
-1,701500,TOMATOES,4952,8,4951,17,,,4966,8,4967,17,,,4959.0,0.0,-34.5,-0.006908981676179038,34.5
-2,701500,TOMATOES,4987,7,4986,25,,,5000,7,5002,25,,,4993.5,0.0,34.5,0.006957047791893434,0.5
-2,701600,TOMATOES,4987,7,4986,18,,,5001,7,5002,18,,,4994.0,0.0,0.5,0.00010013016922005846,-34.5
-1,701600,TOMATOES,4953,6,4951,23,,,4966,6,4967,23,,,4959.5,0.0,-34.5,-0.006908289947937574,2.5
-1,701700,TOMATOES,4958,5,4952,5,4951.0,20.0,4966,5,4967,20,,,4962.0,0.0,2.5,0.0005040830728904044,32.0
-2,701700,TOMATOES,4987,6,4986,23,,,5001,6,5002,23,,,4994.0,0.0,32.0,0.006449012494961659,-0.5
-2,701800,TOMATOES,4987,6,4985,24,,,5000,6,5001,24,,,4993.5,0.0,-0.5,-0.00010012014417304371,-35.0
-1,701800,TOMATOES,4952,7,4951,22,,,4965,7,4967,22,,,4958.5,0.0,-35.0,-0.007009111845398985,34.0
-2,701900,TOMATOES,4986,5,4985,21,,,4999,5,5001,21,,,4992.5,0.0,34.0,0.006856912372693369,-34.0
-1,701900,TOMATOES,4952,5,4950,19,,,4965,5,4966,19,,,4958.5,0.0,-34.0,-0.006810215322984425,34.0
-2,702000,TOMATOES,4986,9,4984,18,,,4999,9,5000,18,,,4992.5,0.0,34.0,0.006856912372693369,-34.0
-1,702000,TOMATOES,4952,7,4951,23,,,4965,7,4967,23,,,4958.5,0.0,-34.0,-0.006810215322984425,-0.5
-1,702100,TOMATOES,4951,9,4950,15,,,4965,9,4966,15,,,4958.0,0.0,-0.5,-0.00010083694665730114,35.0
-2,702100,TOMATOES,4986,9,4985,21,,,5000,9,5001,21,,,4993.0,0.0,35.0,0.007059298104074241,-34.5
-1,702200,TOMATOES,4952,9,4950,23,,,4965,9,4966,23,,,4958.5,0.0,-34.5,-0.006909673542960126,35.0
-2,702200,TOMATOES,4987,7,4986,20,,,5000,7,5002,20,,,4993.5,0.0,35.0,0.007058586266007971,0.0
-2,702300,TOMATOES,4987,7,4986,16,,,5000,7,5002,16,,,4993.5,0.0,0.0,0.0,-35.0
-1,702300,TOMATOES,4952,10,4950,24,,,4965,10,4966,24,,,4958.5,0.0,-35.0,-0.007009111845398985,0.0
-1,702400,TOMATOES,4952,10,4951,18,,,4965,10,4967,18,,,4958.5,0.0,0.0,0.0,35.5
-2,702400,TOMATOES,4987,9,4986,23,,,5001,9,5002,23,,,4994.0,0.0,35.5,0.00715942321266505,-35.5
-1,702500,TOMATOES,4952,7,4951,22,,,4965,7,4967,22,,,4958.5,0.0,-35.5,-0.00710853023628355,35.5
-2,702500,TOMATOES,4987,7,4986,16,,,5001,7,5002,16,,,4994.0,0.0,35.5,0.00715942321266505,-35.5
-1,702600,TOMATOES,4952,7,4950,25,,,4965,7,4966,25,,,4958.5,0.0,-35.5,-0.00710853023628355,34.5
-2,702600,TOMATOES,4986,9,4985,24,,,5000,9,5001,24,,,4993.0,0.0,34.5,0.00695774931935067,-0.5
-2,702700,TOMATOES,4986,9,4984,25,,,4999,9,5000,25,,,4992.5,0.0,-0.5,-0.00010014019627480053,-34.0
-1,702700,TOMATOES,4952,5,4951,25,,,4965,5,4967,25,,,4958.5,0.0,-34.0,-0.006810215322984425,33.5
-2,702800,TOMATOES,4985,8,4984,25,,,4999,8,5000,25,,,4992.0,0.0,33.5,0.006756075426036068,-33.5
-1,702800,TOMATOES,4952,10,4951,17,,,4965,10,4966,17,,,4958.5,0.0,-33.5,-0.006710737179487225,0.5
-1,702900,TOMATOES,4952,6,4951,25,,,4966,6,4967,25,,,4959.0,0.0,0.5,0.00010083694665730114,34.0
-2,702900,TOMATOES,4986,8,4985,20,,,5000,8,5001,20,,,4993.0,0.0,34.0,0.006856221012300878,0.5
-2,703000,TOMATOES,4987,7,4985,25,,,5000,7,5001,25,,,4993.5,0.0,0.5,0.00010014019627480053,-34.0
-1,703000,TOMATOES,4953,5,4952,17,,,4966,5,4968,17,,,4959.5,0.0,-34.0,-0.0068088515069590905,0.0
-1,703100,TOMATOES,4953,10,4952,16,,,4966,10,4968,16,,,4959.5,0.0,0.0,0.0,33.5
-2,703100,TOMATOES,4986,10,4985,24,,,5000,10,5001,24,,,4993.0,0.0,33.5,0.006754713176731597,-0.5
